auction_date_long,auction_desc,auction_house,auction_location,auction_name,chassis_number,image,link,link_v2,lot_description,price_eur_number,price_eur_string,price_gbp_number,price_gbp_string,price_usd_number,price_usd_string,reg_number,url,year,sourceUrl,status
11th Apr 2011,"Bonhams • RAF Museum, Hendon, Collectors' Motor Cars and Automobilia",Bonhams,United Kingdom,"RAF Museum, Hendon, Collectors' Motor Cars and Automobilia",84901,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/PP9FOv3QGCeKaFGB-CrSM592FLFYE1uOUNYt_1ACI0geqpgbz-mnvEdX-6W-ThXXaekxBodTlk0iuibTV2Ya_Q.jpeg,/cars/ferrari/f40/1990/415436,/cars/ferrari/f40/415436,"200 kilometres since total restoration,1990 Ferrari F40 Berlinetta",0,Not Sold,0,Not Sold,0,Not Sold,G739 AUD,https://cars.bonhams.com/auction/19280/lot/347/200-kilometres-since-total-restoration1990-ferrari-f40-berlinetta-chassis-no-84901/,1990,https://www.theclassicvaluer.com,Not Sold
11th Mar 2011,Gooding & Co • Amelia Island Auction 2011,Gooding & Co,United States,Amelia Island Auction 2011,,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/UJ-v-Nfu0DMdHs6b7SRQmPLIuWG8yaMbXJbdTuhUQ2cInwyzQ_oyBC06URr9V3xuns4hLybQMvLddXFEBLyNXA.jpeg,/cars/ferrari/f40/1990/368763,/cars/ferrari/f40/368763,1990 Ferrari F40,377939,"€377,939",321021,"£321,021",522500,"$522,500",,https://www.goodingco.com/lot/1990-ferrari-f40/?filtersInput%5BitemType%5D%5B0%5D=Cars&filtersInput%5BauctionYear%5D%5B0%5D=2011&sortBy=YEAR_ASC&pageNumber=19,1990,https://www.theclassicvaluer.com,Sold
17th Jan 2011,Gooding & Co • Scottsdale Auctions 2011,Gooding & Co,United States,Scottsdale Auctions 2011,,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/f1xL2mYujhWAw9glqP8nmwl14tNObMjR5fCpFkr2hjkZngaQXu6I6k5IwIRMjUeLMBH0vdRu01U53aVtwMntcw.jpeg,/cars/ferrari/f40/1990/368781,/cars/ferrari/f40/368781,1990 Ferrari F40,370454,"€370,454",318868,"£318,868",495000,"$495,000",,https://www.goodingco.com/lot/1990-ferrari-f40-2/?filtersInput%5BitemType%5D%5B0%5D=Cars&filtersInput%5BauctionYear%5D%5B0%5D=2011&sortBy=YEAR_ASC&pageNumber=19,1990,https://www.theclassicvaluer.com,Sold
27th Oct 2010,RM Sotheby's • Automobiles of London,RM Sotheby's,United Kingdom,Automobiles of London,ZFFGJ34B000080693,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/NUjcU8CAWfPubgbbbRAaphV30TipOd6B6kOLPMQ8rFVSmtpBurMw_W26UGGMSnQZ_qg4_t-rxtNgLg57LocYlg.jpeg,/cars/ferrari/f40/1989/126678,/cars/ferrari/f40/126678,1989 Ferrari F40,362698,"€362,698",316400,"£316,400",500633,"$500,633",,https://rmsothebys.com/en/auctions/lf10/automobiles-of-london/lots/r214-1989-ferrari-f40/194835,1989,https://www.theclassicvaluer.com,Sold
25th Sep 2010,Historics • Brooklands Museum 25th September 2010 Sale,Historics,United Kingdom,Brooklands Museum 25th September 2010 Sale,ZFFGJ34B00078375,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/M21w1js6Jrm5idTxD9nqx_XptB1JzfjZ9QUc463ePI98fxZV6vQngTcgtwz1tc1PAOOe9yXIB81-wybq8XWvNw.jpeg,/cars/ferrari/f40/1989/126680,/cars/ferrari/f40/126680,"1989 Ferrari F40, (Non Cat, Non Adjust)",0,Not Sold,0,Not Sold,0,Not Sold,F311 UJB,https://www.historics.co.uk/buying/auctions/2010-09-25/car/ferrari-f40/,1989,https://www.theclassicvaluer.com,Not Sold
17th Aug 2010,Gooding & Co • Pebble Beach Auctions 2010,Gooding & Co,United States,Pebble Beach Auctions 2010,,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/APjhroKyWRzQErKt_IOH_9woUVJ96okylVCNdv6-69wEzvLNfwbekMoPXstFc4ALvYawzu-ug8T2jVHuuxnvFg.jpeg,/cars/ferrari/f40/1991/368636,/cars/ferrari/f40/368636,1991 Ferrari F40,447498,"€447,498",373616,"£373,616",583000,"$583,000",,https://www.goodingco.com/lot/1991-ferrari-f40/?filtersInput%5BitemType%5D%5B0%5D=Cars&filtersInput%5BauctionYear%5D%5B0%5D=2010&sortBy=ESTIMATE_HL&pageNumber=3,1991,https://www.theclassicvaluer.com,Sold
13th Aug 2010,Bonhams • Exceptional Motorcars and Automobilia,Bonhams,United States,Exceptional Motorcars and Automobilia,ZFFMN34A7L0085416,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/UT-UsDO17DXG2zB6fjU6LeT6J7Z9j-WJsLHcWs1LcAW2McD43U83vCcm3rsTIP98NrR5kd1Pgg8plrEzg67b3A.jpeg,/cars/ferrari/f40/1990/450732,/cars/ferrari/f40/450732,1990 Ferrari F40 Chassis no. ZFFMN34A7L0085416,296669,"€296,669",247689,"£247,689",386500,"$386,500",,https://cars.bonhams.com/auction/18267/lot/228/1990-ferrari-f40-chassis-no-zffmn34a7l0085416/,1990,https://www.theclassicvaluer.com,Sold
30th Apr 2010,Bonhams • Les Grandes Marques a Monaco,Bonhams,France,Les Grandes Marques a Monaco,80696,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/URQqfA-TNJedMwcj2AsBUn-k7ToBGz9nuGu5XWAqDFlAnc7FcLQS5Zc0QayJwfskVtYCjEDozaV1wvyP0EJUzQ.jpeg,/cars/ferrari/f40/1989/412568,/cars/ferrari/f40/412568,1989 Ferrari F40 Berlinetta,255000,"€255,000",225637,"£225,637",343434,"$343,434",,https://cars.bonhams.com/auction/18297/lot/132/1989-ferrari-f40-berlinetta-chassis-no-80696/,1989,https://www.theclassicvaluer.com,Sold
15th Aug 2009,RM Sotheby's • Sports & Classics of Monterey,RM Sotheby's,United States,Sports & Classics of Monterey,ZFFMN34A0M0089888,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/tWmAYcHknBbrtD71YLz_uRm3FNRHcFkbLgkHwVjUdwGIW9yNDEmCRmzzLmyrC5k2vKkf8iqELkoftycj2s2Iew.jpeg,/cars/ferrari/f40/1991/125348,/cars/ferrari/f40/125348,1991 Ferrari F40,323816,"€323,816",279342,"£279,342",462000,"$462,000",,https://rmsothebys.com/en/auctions/mo09/sports---classics-of-monterey/lots/r279-1991-ferrari-f40/199361,1991,https://www.theclassicvaluer.com,Sold
17th May 2009,RM Sotheby's • Ferrari – Leggenda e Passione,RM Sotheby's,Italy,Ferrari – Leggenda e Passione,ZFFGJ34B000088835,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/p2NS3s5PRzrsgdjsd6AL6-mdVryF2-JGXdMMOc7v2VfAb-Uvg6TehBCDMu77GLEv1eet4BeA3rwHnjxx8O3IXg.jpeg,/cars/ferrari/f40/1991/126715,/cars/ferrari/f40/126715,1991 Ferrari F40,286000,"€286,000",254683,"£254,683",386615,"$386,615",,https://rmsothebys.com/en/auctions/ff09/ferrari---leggenda-e-passione/lots/r132-1991-ferrari-f40/186936,1991,https://www.theclassicvaluer.com,Sold
17th Jan 2009,Gooding & Co • Scottsdale Auctions 2009,Gooding & Co,United States,Scottsdale Auctions 2009,,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/aACG5OpQ1fM5bBZ1LuUjOcBw8MTz_pYf5K-QItOki1Pr7ArIKeKtsJW6DFrftjqMW6EHQ_86GBFO25IQF_cHww.jpeg,/cars/ferrari/f40/1991/373568,/cars/ferrari/f40/373568,1991 Ferrari F40,0,Not Sold,0,Not Sold,0,Not Sold,,https://www.goodingco.com/lot/1991-ferrari-f40-2/?filtersInput%5BitemType%5D%5B0%5D=Cars&filtersInput%5BauctionYear%5D%5B0%5D=2009&sortBy=ESTIMATE_HL&pageNumber=3,1991,https://www.theclassicvaluer.com,Not Sold
16th Jan 2009,RM Sotheby's • Automobiles of Arizona,RM Sotheby's,United States,Automobiles of Arizona,,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/Lf_Hcv3h9tQKKoQ_bi2X3jo44WFlTI80bXLphXJ2szoZYku6PUSCkpOKPSLXYRXzdZkqnp8U26EiTdVxAFhLKA.jpeg,/cars/ferrari/f40/1992/126728,/cars/ferrari/f40/126728,1992 Ferrari F40,323286,"€323,286",287498,"£287,498",429000,"$429,000",,https://rmsothebys.com/en/auctions/az09/automobiles-of-arizona/lots/r245-1992-ferrari-f40/202045,1992,https://www.theclassicvaluer.com,Sold
16th Aug 2008,RM Sotheby's • Sports & Classics of Monterey,RM Sotheby's,United States,Sports & Classics of Monterey,ZFFMN34A0L0087041,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/lFJM1l5NJi180ffTw58-SasZRBfcrx5sJi_hNnksPnUxY4CV1GWS-bpVMB3rR8gBqEUxClHIo7imPoL2imcdbQ.jpeg,/cars/ferrari/f40/1990/126702,/cars/ferrari/f40/126702,1990 Ferrari F40,511576,"€511,576",404503,"£404,503",753500,"$753,500",,https://rmsothebys.com/en/auctions/mo08/sports---classics-of-monterey/lots/r207-1990-ferrari-f40/199048,1990,https://www.theclassicvaluer.com,Sold
18th May 2008,RM Sotheby's • Ferrari – Leggenda e Passione,RM Sotheby's,Italy,Ferrari – Leggenda e Passione,ZFFGJ34B000079883,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/qhnJp6qtak84J3xNvLW-wZVw096EQNvtMj1dKawiZKBlsgnG-f2nK6damRdCLnlNdG8zrrCOtcnltqg6EgEasg.jpeg,/cars/ferrari/f40/1989/126679,/cars/ferrari/f40/126679,1989 Ferrari F40 Valeo,418000,"€418,000",332665,"£332,665",647816,"$647,816",,https://rmsothebys.com/en/auctions/ff08/ferrari---leggenda-e-passione/lots/r144-1989-ferrari-f40-valeo/192734,1989,https://www.theclassicvaluer.com,Sold
18th May 2008,RM Sotheby's • Ferrari – Leggenda e Passione,RM Sotheby's,Italy,Ferrari – Leggenda e Passione,ZFFGJ34B000089307,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/-CfocK1pX6ANSRDOA1Pu8OvMLEOf-__ei6KVlj5DN8APGrQJ4mDbUJ0FgAJGp-xT9v43I3qw_ZceEFst3_8s9g.jpeg,/cars/ferrari/f40/1991/126716,/cars/ferrari/f40/126716,1991 Ferrari F40,396000,"€396,000",315157,"£315,157",613721,"$613,721",,https://rmsothebys.com/en/auctions/ff08/ferrari---leggenda-e-passione/lots/r142-1991-ferrari-f40/192638,1991,https://www.theclassicvaluer.com,Sold
20th May 2007,RM Sotheby's • Ferrari – Leggenda e Passione,RM Sotheby's,Italy,Ferrari – Leggenda e Passione,ZFFGJ34B000093762,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/lEdA8DnQCPSxGR01gENzDeZspHbPyxaHP9wAU2kiene114GEtWqYghYizSG3TbsmHLu4uK_fX4hVNX9S0BGcFA.jpeg,/cars/ferrari/f40/1992/126727,/cars/ferrari/f40/126727,1992 Ferrari F40,275000,"€275,000",188072,"£188,072",370618,"$370,618",LIP UF 40,https://rmsothebys.com/en/auctions/ff07/ferrari---leggenda-e-passione/lots/l216-1992-ferrari-f40/194083,1992,https://www.theclassicvaluer.com,Sold
20th May 2006,Bonhams • Les Grandes Marques a Monaco - Important Historic Motor Cars and Automobilia,Bonhams,France,Les Grandes Marques a Monaco - Important Historic Motor Cars and Automobilia,,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/8oCtW3TrXNCK4LEcwgllqOYD-ceHExb2EfJozo-Seg_OZnp6IUOifgw-G2q0BBehLzZxrfJxqfTM7xmtUdyBug.jpeg,/cars/ferrari/f40/1989/412663,/cars/ferrari/f40/412663,1989 Ferrari F40 Berlinetta,200000,"€200,000",138840,"£138,840",250740,"$250,740",E588 TDA,https://www.bonhams.com/auctions/14487/lot/192/?category=list&length=236&page=1,1989,https://www.theclassicvaluer.com,Sold
15th May 2004,"Bonhams • Les Grandes Marques à Monaco, An Important Sale of Collector’s Motor Cars & Automobilia",Bonhams,France,"Les Grandes Marques à Monaco, An Important Sale of Collector’s Motor Cars & Automobilia",,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/PbY_OS0bopBV0qL7IB-DZhJiqs07RfobzMZ6SUDFcn0ou5_JS5Y93aNLdg9xLGu168kl7xklyQHRNGOm917ytQ.jpeg,/cars/ferrari/f40/1989/412655,/cars/ferrari/f40/412655,"One owner from new , 1989 Ferrari F40 Berlinetta",206000,"€206,000",138782,"£138,782",246108,"$246,108",,https://www.bonhams.com/auctions/11230/lot/219/?category=list&length=255&page=1,1989,https://www.theclassicvaluer.com,Sold
8th Feb 2004,RM Sotheby's • The Florida Collector Car Auction,RM Sotheby's,United States,The Florida Collector Car Auction,ZFFMN34A8L0087031,https://tcv-images.s3.eu-west-2.amazonaws.com/cars/TjdPIx5UvXflaRhZVQd_qie5PYBKNSEl-6tT1kHV_gmNPffRjVzoenj3VyYUomufJgEYH-1OKliXXUgttlBjVQ.jpeg,/cars/ferrari/f40/1990/126695,/cars/ferrari/f40/126695,1990 Ferrari F 40 Coupe,231463,"€231,463",158124,"£158,124",290000,"$290,000",,https://rmsothebys.com/en/auctions/br04/the-florida-collector-car-auction/lots/r089-1990-ferrari-f-40-coupe/211063,1990,https://www.theclassicvaluer.com,Sold
8th Mar 2003,RM Sotheby's • Vintage Motor Cars at Amelia Island,RM Sotheby's,United States,Vintage Motor Cars at Amelia Island,,https://static.wixstatic.com/media/115a18_5c677fbee8f14fa8b09ff5c89dd23733~mv2.jpg,/cars/ferrari/f40/1990/126696,/cars/ferrari/f40/126696,1990 Ferrari F40,279011,"€279,011",191597,"£191,597",308000,"$308,000",,https://rmsothebys.com/en/auctions/am03/vintage-motor-cars-at-amelia-island/lots/048-1990-ferrari-f40/203253,1990,https://www.theclassicvaluer.com,Sold
